R_Type,#,Barcodes,Location,Row,Column,Original Name,compound_name,core_common_name,substituents,conjugation,side_chain_group,salt,SMILES_unsalted,core_alkene,mw_g_mol,formula,state,concentration_mM
BA,444,R-7QGYGR,UnCBA,3,10,3a 6a 7a,HCA,HCA,3a_6a_7a,NA,carboxylic_acid,NA,,NA,,,,
BA,501,R-WCSST9,UnCBA,10,7,3a 6a 7a,HCA,HCA,3a_6a_7a,NA,carboxylic_acid,NA,,NA,,,,
BA,537,R-KP8FRM,MUnCBA,4,3,Hyocholic Acid,HCA,HCA,3a_6a_7a,NA,carboxylic_acid,NA,,NA,,,,
BA,821,R-SNSEF4,SHLFR,20,NA,"Hyocholic Acid (3a,6a,7a)",HCA,HCA,3a_6a_7a,NA,carboxylic_acid,NA,,NA,,,,
BA,839,R-2T6VZR,RDF1V,18,NA,Hyocholic Acid [liquid],HCA,HCA,3a_6a_7a,NA,carboxylic_acid,NA,,NA,,,liquid,
BA,189,R-9MQRC9,UCFBA,3,1,Hyodeoxycholate Na+ Salt,HDCA,HDCA,3a_6a,NA,carboxylic_acid,Sodium,,NA,,,,
BA,197,R-ENPA3Q,UCFBA,3,9,Hyodeoxy cholic acid  (pure),HDCA,HDCA,3a_6a,NA,carboxylic_acid,NA,,NA,,,,
BA,237,R-3KTM5P,UCFBA,7,9,Hyodeoxycholic acid 3a OH 6a OH,HDCA,HDCA,3a_6a,NA,carboxylic_acid,NA,,NA,,,,
BA,433,R-N5CKXQ,UnCBA,2,7,3a 6a,HDCA,HDCA,3a_6a,NA,carboxylic_acid,NA,,NA,,,,
BA,500,R-VGD2N9,UnCBA,10,6,3a 6a,HDCA,HDCA,3a_6a,NA,carboxylic_acid,NA,,NA,,,,
BA,506,R-5KW4F5,MUnCBA,1,3,Hyodeoxycholic Acid (pure),HDCA,HDCA,3a_6a,NA,carboxylic_acid,NA,,NA,,,,
BA,523,R-X6DJNS,MUnCBA,2,10,Hyodeoxycholic Acid(pure),HDCA,HDCA,3a_6a,NA,carboxylic_acid,NA,,NA,,,,
BA,524,R-YHBEWP,MUnCBA,3,1,Hyodeoxycholic Acid,HDCA,HDCA,3a_6a,NA,carboxylic_acid,NA,,NA,,,,
BA,803,r-wykvas,SHLFR,2,NA,Hyodeoxycholic acid (>98%),HDCA,HDCA,3a_6a,NA,carboxylic_acid,NA,,NA,,,,
BA,700,R-FYS49F,EGBAs,2,2,His-CA,His-CA,CA,3a_7a_12a,His,carboxylic_acid,NA,,NA,,,,
BA,757,R-YQVPAP,BATEF,1,6,His-CA,His-CA,CA,3a_7a_12a,His,carboxylic_acid,NA,,NA,,,,
BA,701,R-GD9MAR,EGBAs,2,3,HisCDCA,His-CDCA,CDCA,3a_7a,His,carboxylic_acid,NA,,NA,,,,
BA,769,R-PH6SCB,BATEF,2,8,His-CDCA,His-CDCA,CDCA,3a_7a,His,carboxylic_acid,NA,,NA,,,,
BA,702,R-J24PPP,EGBAs,2,4,His-DCA,His-DCA,DCA,3a_12a,His,carboxylic_acid,NA,,NA,,,,
BA,777,R-XPGSM5,BATEF,3,6,His-DCA,His-DCA,DCA,3a_12a,His,carboxylic_acid,NA,,NA,,,,
BA,703,R-M2FW5Q,EGBAs,2,5,His-HDCA,His-HDCA,HDCA,3a_6a,His,carboxylic_acid,NA,,NA,,,,
BA,786,R-FZBH92,BATEF,4,5,His-HDCA,His-HDCA,HDCA,3a_6a,His,carboxylic_acid,NA,,NA,,,,
BA,704,R-NBZSCF,EGBAs,2,6,His-UDCA,His-UDCA,UDCA,3a_7b,His,carboxylic_acid,NA,,NA,,,,
BA,795,R-U29CKP,BATEF,5,4,His-UDCA,His-UDCA,UDCA,3a_7b,His,carboxylic_acid,NA,,NA,,,,
BA,629,R-ZNQXY9,UnuBAC,3,5,Cholyl Histamine,Histamine-CA,CA,3a_7a_12a,Histamine,carboxylic_acid,NA,,NA,,,,
BA,758,R-2YQEFM,BATEF,1,7,Ile-CA,Ile-CA,CA,3a_7a_12a,Ile,carboxylic_acid,NA,,NA,,,,
BA,706,R-Q8HUYM,EGBAs,2,8,Ile-CDCA,Ile-CDCA,CDCA,3a_7a,Ile,carboxylic_acid,NA,,NA,,,,
BA,770,R-Q4VU4N,BATEF,2,9,Ile-CDCA,Ile-CDCA,CDCA,3a_7a,Ile,carboxylic_acid,NA,,NA,,,,
BA,707,R-R5R3X6,EGBAs,2,9,Ile-DCA,Ile-DCA,DCA,3a_12a,Ile,carboxylic_acid,NA,,NA,,,,
BA,778,R-Z6NMEU,BATEF,3,7,Ile-DCA,Ile-DCA,DCA,3a_12a,Ile,carboxylic_acid,NA,,NA,,,,
BA,708,R-SXGG5F,EGBAs,2,10,Ile-HDCA,Ile-HDCA,HDCA,3a_6a,Ile,carboxylic_acid,NA,,NA,,,,
BA,787,R-J8F455,BATEF,4,6,Ile-HDCA,Ile-HDCA,HDCA,3a_6a,Ile,carboxylic_acid,NA,,NA,,,,
BA,709,R-U5TTA9,EGBAs,3,1,Ile-UDCA,Ile-UDCA,UDCA,3a_7b,Ile,carboxylic_acid,NA,,NA,,,,
BA,796,R-W48KE3,BATEF,5,5,Ile-UDCA,Ile-UDCA,UDCA,3a_7b,Ile,carboxylic_acid,NA,,NA,,,,
BA,193,R-PC7QPN,UCFBA,3,5,Sodium Lithocholate ,LCA,LCA,3a,NA,carboxylic_acid,NA,,NA,,,,
BA,242,R-8ARABH,UCFBA,8,4,Lithocholic acid,LCA,LCA,3a,NA,carboxylic_acid,NA,,NA,,,,
BA,256,R-7W7YM9,UCFBA,9,8,LCA/ Lithocholic Acid,LCA,LCA,3a,NA,carboxylic_acid,NA,,NA,,,,
BA,463,R-3QTDEK,UnCBA,6,5,3a,LCA,LCA,3a,NA,carboxylic_acid,NA,,NA,,,,
BA,543,R-WMHJNU,MUnCBA,4,9,Lithocholic Acid,LCA,LCA,3a,NA,carboxylic_acid,NA,,NA,,,,
BA,805,r-z7n4q7,SHLFR,4,NA,Lithocholic Acid (>95%),LCA,LCA,3a,NA,carboxylic_acid,NA,,NA,,,,
BA,174,R-XD8U4G,UCFBA,1,6,"3a, 12b, diOH 24 COOH (crude product)",LDCA,LDCA,3a_12b,NA,carboxylic_acid,NA,,NA,,,,
BA,188,R-VY9D9D,UCFBA,2,10,3a OH 12b OH C24 5b COOH (diamalt),LDCA,LDCA,3a_12b,NA,carboxylic_acid,NA,,NA,,,,
BA,200,R-6V4QYW,UCFBA,4,2,3a 12b 24 COOH,LDCA,LDCA,3a_12b,NA,carboxylic_acid,NA,,NA,,,,
BA,202,R-FSS5TA,UCFBA,4,4,3a 12b - diOH COOH,LDCA,LDCA,3a_12b,NA,carboxylic_acid,NA,,NA,,,,
BA,203,R-NTP5XU,UCFBA,4,5,3a OH 12b OH Na+ salt,LDCA,LDCA,3a_12b,NA,carboxylic_acid,Sodium,,NA,,,,
BA,460,R-X4M6JZ,UnCBA,5,10,3a 12b,LDCA,LDCA,3a_12b,NA,carboxylic_acid,NA,,NA,,,,
BA,497,R-QW33G4,UnCBA,10,3,3a 12b,LDCA,LDCA,3a_12b,NA,carboxylic_acid,NA,,NA,,,,
BA,505,R-3CV4SH,MUnCBA,1,2,"3a, 12b-di-hydroxy-5b-cholan-oic acid (pure)",LDCA,LDCA,3a_12b,NA,carboxylic_acid,NA,,NA,,,,
BA,507,R-7QTFBP,MUnCBA,1,4,3a 12b COOH,LDCA,LDCA,3a_12b,NA,carboxylic_acid,NA,,NA,,,,
BA,508,R-9GGSFW,MUnCBA,1,5,"3a OH, 12b OH (diamalt) Na+ salt",LDCA,LDCA,3a_12b,NA,carboxylic_acid,Sodium,,NA,,,,
BA,525,R-ZW48YQ,MUnCBA,3,2,3aOH 12bOH COOH,LDCA,LDCA,3a_12b,NA,carboxylic_acid,NA,,NA,,,,
BA,556,R-GZ5848,MUnCBA,6,2,3a 12b diOH cholanate Na+,LDCA,LDCA,3a_12b,NA,carboxylic_acid,Sodium,,NA,,,,
BA,710,R-V4N8JD,EGBAs,3,2,Leu-CA,Leu-CA,CA,3a_7a_12a,Leu,carboxylic_acid,NA,,NA,,,,
BA,711,R-W37B68,EGBAs,3,4,Leu-DCA,Leu-DCA,DCA,3a_12a,Leu,carboxylic_acid,NA,,NA,,,,
BA,779,R-3E3HK3,BATEF,3,8,Leu-DCA,Leu-DCA,DCA,3a_12a,Leu,carboxylic_acid,NA,,NA,,,,
BA,788,R-MFYUD6,BATEF,4,7,Leu-HDCA,Leu-HDCA,HDCA,3a_6a,Leu,carboxylic_acid,NA,,NA,,,,
BA,789,R-NY6SZX,BATEF,4,8,Leu-HDCA,Leu-HDCA,HDCA,3a_6a,Leu,carboxylic_acid,NA,,NA,,,,
BA,712,R-XQJW84,EGBAs,3,6,Leu-UDCA,Leu-UDCA,UDCA,3a_7b,Leu,carboxylic_acid,NA,,NA,,,,
BA,705,R-P6WH4B,EGBAs,2,7,lle-CA,lle-CA,CA,3a_7a_12a,Ile,carboxylic_acid,NA,,NA,,,,
Amine,678,R-DHET9W,UnuBAC,7,8,Loperamide * HCl,Loperamide * HCl,NA,NA,NA,,NA,,,,,,
BA,271,R-WZR6R4,BADer,1,3,"CDC lysine Me ester -NH2 [unsure what ""-NH2"" represents]","Lys-3a,7a-24methyl-oate(OH)2",NA,3a_7a,Lys,methyl_ester,NA,,NA,,,,
BA,713,R-YGBNWG,EGBAs,3,7,Lys-CA (A),Lys-CA,CA,3a_7a_12a,Lys,carboxylic_acid,NA,,NA,,,,
BA,714,R-2D6XZT,EGBAs,3,8,Lys-CA (B),Lys-CA,CA,3a_7a_12a,Lys,carboxylic_acid,NA,,NA,,,,
BA,715,R-5TTC4P,EGBAs,3,9,Lys-CA (A),Lys-CA,CA,3a_7a_12a,Lys,carboxylic_acid,NA,,NA,,,,
BA,759,R-7PA5AH,BATEF,1,8,Lys-CA,Lys-CA,CA,3a_7a_12a,Lys,carboxylic_acid,NA,,NA,,,,
BA,760,R-9WRURY,BATEF,1,9,Lys-CA,Lys-CA,CA,3a_7a_12a,Lys,carboxylic_acid,NA,,NA,,,,
BA,761,R-56CNEZ,BATEF,1,10,Lys-CA,Lys-CA,CA,3a_7a_12a,Lys,carboxylic_acid,NA,,NA,,,,
BA,716,R-7G72RY,EGBAs,3,10,Lys-CDCA (B),Lys-CDCA,CDCA,3a_7a,Lys,carboxylic_acid,NA,,NA,,,,
BA,771,R-QYZRDB,BATEF,2,10,Lys-CDCA,Lys-CDCA,CDCA,3a_7a,Lys,carboxylic_acid,NA,,NA,,,,
BA,772,R-SAHPXA,BATEF,3,1,Lys-CDCA,Lys-CDCA,CDCA,3a_7a,Lys,carboxylic_acid,NA,,NA,,,,
BA,717,R-67DPVE,EGBAs,4,1,Lys-DCA (A),Lys-DCA,DCA,3a_12a,Lys,carboxylic_acid,NA,,NA,,,,
BA,718,R-AVUG3C,EGBAs,4,2,Lys-DCA (B),Lys-DCA,DCA,3a_12a,Lys,carboxylic_acid,NA,,NA,,,,
BA,780,R-8GCG9H,BATEF,3,9,Lys-DCA,Lys-DCA,DCA,3a_12a,Lys,carboxylic_acid,NA,,NA,,,,
BA,781,R-9WU7SK,BATEF,3,10,Lys-DCA,Lys-DCA,DCA,3a_12a,Lys,carboxylic_acid,NA,,NA,,,,
BA,719,R-BV36F8,EGBAs,4,3,Lys-HDCA (A),Lys-HDCA,HDCA,3a_6a,Lys,carboxylic_acid,NA,,NA,,,,
BA,720,R-DZKCCS,EGBAs,4,4,Lys-HDCA (B),Lys-HDCA,HDCA,3a_6a,Lys,carboxylic_acid,NA,,NA,,,,
BA,653,R-6TE298,UnuBAC,5,3,UDC-Lysine Na+ (Pure),Lys-UDCA,UDCA,3a_7b,Lys,carboxylic_acid,Sodium,,NA,,,,
BA,721,R-FYSE2D,EGBAs,4,5,Lys-UDCA (A),Lys-UDCA,UDCA,3a_7b,Lys,carboxylic_acid,NA,,NA,,,,
BA,722,R-GK79U2,EGBAs,4,6,Lys-UDCA (B),Lys-UDCA,UDCA,3a_7b,Lys,carboxylic_acid,NA,,NA,,,,
BA,797,R-X73QP3,BATEF,5,6,Lys-UDCA,Lys-UDCA,UDCA,3a_7b,Lys,carboxylic_acid,NA,,NA,,,,
BA,798,R-XRC4X8,BATEF,5,7,Lys-UDCA,Lys-UDCA,UDCA,3a_7b,Lys,carboxylic_acid,NA,,NA,,,,
BA,519,R-QN392G,MUnCBA,2,6,"Murideoxycholic Acid (3a, 6b-dihydroxy-5b-cholan-24-oic acid)",MDCA,MDCA,3a_6b,NA,carboxylic_acid,NA,,NA,,,,
BA,723,R-K39V7G,EGBAs,4,7,Met-CDCA,Met-CDCA,CDCA,3a_7a,Met,carboxylic_acid,NA,,NA,,,,
BA,773,R-SU44FQ,BATEF,3,2,Met-CDCA,Met-CDCA,CDCA,3a_7a,Met,carboxylic_acid,NA,,NA,,,,
BA,724,R-M4YXRB,EGBAs,4,8,Met-DCA,Met-DCA,DCA,3a_12a,Met,carboxylic_acid,NA,,NA,,,,
BA,725,R-NH6FM4,EGBAs,4,9,Met-HDCA,Met-HDCA,HDCA,3a_6a,Met,carboxylic_acid,NA,,NA,,,,
BA,790,R-PHJMJH,BATEF,4,9,Met-HDCA,Met-HDCA,HDCA,3a_6a,Met,carboxylic_acid,NA,,NA,,,,
BA,726,R-P9RB4Q,EGBAs,4,10,Met-UDCA,Met-UDCA,UDCA,3a_7b,Met,carboxylic_acid,NA,,NA,,,,
BA,799,R-ZP5SZ2,BATEF,5,8,Met-UDCA,Met-UDCA,UDCA,3a_7b,Met,carboxylic_acid,NA,,NA,,,,
Amine,687,R-STQJVW,UnuBAC,8,7,"N-Benzyl Taurine (""impure, combined"")",N-Benzyl Taurine,NA,NA,NA,,NA,,,,,,
Other,806,r-3uq272,SHLFR,5,NA,Nicotinic Acid ,Nicotinic Acid,NA,NA,NA,,NA,,,,,,
Other,808,r-8jcva9,SHLFR,7,NA,Nicotinic Acid (99.5%),Nicotinic Acid,NA,NA,NA,,NA,,,,,,
Amine,814,r-f25k4f,SHLFR,13,NA,O-Acetyl-carnitine chloride,O-Acetyl-carnitine chloride,NA,NA,NA,,NA,,,,,,
FA,677,R-BEEZ3E,UnuBAC,7,7,Oleyl-Glycerol-Ether (aq soln),Oleyl-1-Glycerol,NA,NA,NA,,NA,,,,,,
BA,727,R-QCUB2N,EGBAs,5,2,Orn-CA (B),Orn-CA,CA,3a_7a_12a,Orn,carboxylic_acid,NA,,NA,,,,
BA,762,R-A6DQ76,BATEF,2,1,Orn-CA,Orn-CA,CA,3a_7a_12a,Orn,carboxylic_acid,NA,,NA,,,,
BA,763,R-BUUNC2,BATEF,2,2,Orn-CA,Orn-CA,CA,3a_7a_12a,Orn,carboxylic_acid,NA,,NA,,,,
BA,819,R-PRTF7A,SHLFR,18,NA,Orn-CA (A),Orn-CA,CA,3a_7a_12a,Orn,carboxylic_acid,NA,,NA,,,,
BA,342,r-asa427,BADer,8,3,oxazoline of cholic,Oxazoline-CA,CA,3a_7a_12a,Oxazoline,oxazoline,NA,,NA,,,,
BA,570,R-8WY9CA,MUnCBA,7,6,b-phocaecholic acid free,PCA,PCA,3a_7a_23R,NA,carboxylic_acid,NA,,NA,,,,
Amine,676,R-843YN4,UnuBAC,7,6,Phenyl Alanine Methyl Ester Hydrochloride,Phe (methyl-ester) * HCl,NA,NA,NA,,NA,,,,,,
BA,749,R-RMC9J9,EGBAs,7,4,Phe-bMCA,Phe-bMCA,b_MCA,3a_6b_7b,Phe,carboxylic_acid,NA,,NA,,,,
BA,751,R-UJMMCH,EGBAs,7,6,Phe-bMCA (rare),Phe-bMCA,b_MCA,3a_6b_7b,Phe,carboxylic_acid,NA,,NA,,,,
BA,728,R-RFSW9Y,EGBAs,5,3,Phe-CA,Phe-CA,CA,3a_7a_12a,Phe,carboxylic_acid,NA,,NA,,,,
BA,764,R-CUQ92E,BATEF,2,3,Phe-CA,Phe-CA,CA,3a_7a_12a,Phe,carboxylic_acid,NA,,NA,,,,
BA,613,R-39P8TV,UnuBAC,1,8,Chenodeoxycholyl-Phenyl Alanine (Impure),Phe-CDCA,CDCA,3a_7a,Phe,carboxylic_acid,NA,,NA,,,,
BA,616,R-D6R52T,UnuBAC,2,1,CDC-phenylalanine (-),Phe-CDCA,CDCA,3a_7a,Phe,carboxylic_acid,NA,,NA,,,,
BA,729,R-SXRS58,EGBAs,5,4,Phe-CDCA,Phe-CDCA,CDCA,3a_7a,Phe,carboxylic_acid,NA,,NA,,,,
BA,774,R-TXFQSR,BATEF,3,3,Phe-CDCA,Phe-CDCA,CDCA,3a_7a,Phe,carboxylic_acid,NA,,NA,,,,
BA,730,R-UC7E6K,EGBAs,5,5,Phe-DCA,Phe-DCA,DCA,3a_12a,Phe,carboxylic_acid,NA,,NA,,,,
BA,782,R-56WHSS,BATEF,4,1,Phe-DCA,Phe-DCA,DCA,3a_12a,Phe,carboxylic_acid,NA,,NA,,,,
BA,731,R-VPABQ6,EGBAs,5,6,Phe-HDCA,Phe-HDCA,HDCA,3a_6a,Phe,carboxylic_acid,NA,,NA,,,,
BA,791,R-Q6H68R,BATEF,4,10,Phe-HDCA,Phe-HDCA,HDCA,3a_6a,Phe,carboxylic_acid,NA,,NA,,,,
BA,732,R-WAYXFU,EGBAs,5,7,Phe-UDCA,Phe-UDCA,UDCA,3a_7b,Phe,carboxylic_acid,NA,,NA,,,,
BA,800,R-3SYJCJ,BATEF,5,9,Phe-UDCA,Phe-UDCA,UDCA,3a_7b,Phe,carboxylic_acid,NA,,NA,,,,
Other,809,r-37ybj4,SHLFR,8,NA,Picolinic Acid (99%),Picolinic Acid,NA,NA,NA,,NA,,,,,,
BA,583,R-TAS7FQ,MUnCBA,8,9,Cholyl Sarcosine,Sarcosine-CA,CA,3a_7a_12a,Sarcosine,carboxylic_acid,NA,,NA,,,,
BA,636,R-CHAHMB,UnuBAC,4,1,Cholyl Sarcosine Na+ (Pure),Sarcosine-CA,CA,3a_7a_12a,Sarcosine,carboxylic_acid,Sodium,,NA,,,,
BA,605,R-V4NMCD,MUnCBA,10,10,Deoxycholyl Sarcosine Acid (pure),Sarcosine-DCA,DCA,3a_12a,Sarcosine,carboxylic_acid,NA,,NA,,,,
BA,47,R-23Z97V,GlyCBA,5,9,Lithocholyl Sarcosine,Sarcosine-LCA,LCA,3a,Gly,carboxylic_acid,NA,,NA,,,,
BA,637,R-EDDFG2,UnuBAC,4,2,Ursocholyl Sarsosine Acid (Impure),Sarcosine-UCA,UCA,3a_7b_12a,Sarcosine,carboxylic_acid,NA,,NA,,,,
BA,389,R-HN9X6D,FlaBA,3,1,3a 7b sarcosine,Sarcosine-UDCA,UDCA,3a_7b,Sarcosine,carboxylic_acid,NA,,NA,,,,
BA,580,R-P9CUKE,MUnCBA,8,6,Ursodeoxycholyl Sarcosine (93% pure),Sarcosine-UDCA,UDCA,3a_7b,Sarcosine,carboxylic_acid,NA,,NA,,,,
BA,607,R-Y87BNQ,UnuBAC,1,2,Ursodeoxycholyl Sarcosine (Pure),Sarcosine-UDCA,UDCA,3a_7b,Sarcosine,carboxylic_acid,NA,,NA,,,,
BA,615,R-CJA7ZW,UnuBAC,1,10,Ursodeoxycholyl Sarcosine,Sarcosine-UDCA,UDCA,3a_7b,Sarcosine,carboxylic_acid,NA,,NA,,,,
BA,617,R-EEC984,UnuBAC,2,2,Ursodeoxycholylsarcosine (~90% pure),Sarcosine-UDCA,UDCA,3a_7b,Sarcosine,carboxylic_acid,NA,,NA,,,,
BA,557,R-JBFMEZ,MUnCBA,6,3,SC-2644 (Searle) (synthetic acid),SC-2644,NA,NA,NA,NA,NA,,NA,,,,
BA,667,R-TXET7E,UnuBAC,6,7,SC-2644 (Searle) (synthetic acid),SC-2644,NA,NA,NA,NA,NA,,NA,,,,
BA,668,R-UQBQMK,UnuBAC,6,8,SC-2644 (Searle) (vial)/SC-2645 (Searle) (cap),SC-2644,NA,NA,NA,NA,NA,,NA,,,,
BA,440,R-YHNK96,UnCBA,3,6,3b 7b 12b,SCA,SCA,3b_7b_12b,NA,carboxylic_acid,NA,,NA,,,,
BA,528,R-8B9SM5,MUnCBA,3,4,3b 7b 12b Sinocholic? Acid,SCA,SCA,3b_7b_12b,NA,carboxylic_acid,NA,,NA,,,,
BA,765,R-FUFDNP,BATEF,2,4,Ser-CA,Ser-CA,CA,3a_7a_12a,Ser,carboxylic_acid,NA,,NA,,,,
BA,766,R-HFDH7H,BATEF,2,5,Ser-CA,Ser-CA,CA,3a_7a_12a,Ser,carboxylic_acid,NA,,NA,,,,
BA,655,R-96ARSU,UnuBAC,5,5,"D, L-Serinol 7a-Hydroxy Cholanic Acid",Serinol-CA,CA,3a_7a_12a,Serinol,alcohol,NA,O[C@@H]1CC[C@]2(C)[C@@]3([H])C[C@H](O)[C@]4(C)[C@@H]([C@H](C)CCC(NC(CO)CO)=O)CC[C@@]4([H])[C@]3([H])[C@H](O)C[C@]2([H])C1,NA,,,,
BA,639,R-H6NXJA,UnuBAC,4,4,CDC Serinol (0),Serinol-CDCA,CDCA,3a_7a,Serinol,alcohol,NA,O[C@@H]1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H]([C@H](C)CCC(NC(CO)CO)=O)CC[C@@]4([H])[C@]3([H])[C@H](O)C[C@]2([H])C1,NA,,,,
BA,648,R-VUA92Z,UnuBAC,4,8,Lithocholyl Serinol (0),Serinol-LCA,LCA,3a,Serinol,alcohol,NA,O[C@@H]1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H]([C@H](C)CCC(NC(CO)CO)=O)CC[C@@]4([H])[C@]3([H])CC[C@]2([H])C1,NA,,,,
BA,660,R-HF4DTP,UnuBAC,5,10,"Lithocholic D, L Serinol (~90% Pure)",Serinol-LCA,LCA,3a,Serinol,alcohol,NA,O[C@@H]1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H]([C@H](C)CCC(NC(CO)CO)=O)CC[C@@]4([H])[C@]3([H])CC[C@]2([H])C1,NA,,,,
BA,674,R-6WYXSG,UnuBAC,7,4,"Lithocholyl-D, L-serinol (OK Pure)",Serinol-LCA,LCA,3a,Serinol,alcohol,NA,O[C@@H]1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H]([C@H](C)CCC(NC(CO)CO)=O)CC[C@@]4([H])[C@]3([H])CC[C@]2([H])C1,NA,,,,
Other,810,r-s9e4pc,SHLFR,9,NA,Succinic Acid (99.7%),Succinic Acid,NA,NA,NA,,NA,,,,,,
Amine,679,R-FJ9RDH,UnuBAC,7,9,BSP-GSH,sulfobromophthalein glutathione,NA,NA,NA,,NA,,,,,,
BA,165,R-GJDQTY,TauCBA,8,7,Tauro SC-2644 Na+ Salt,Tau-(SC-2644),NA,NA,Tau,NA,Sodium,COC1=CC(OC)=C(C(CCC(NCCS(=O)(O)=O)=O)=O)C=C1C2CCCCC2,NA,,,,
BA,669,R-W2N2MG,UnuBAC,6,9,Tauro SC-2644,Tau-(SC-2644),NA,NA,Tau,NA,NA,,NA,,,,
BA,156,R-FY2TA9,TauCBA,7,8,Tauro 12a OH cholanoate Na+ pure,Tau-12a-C24oic(OH),NA,12a,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,157,R-S2CPG3,TauCBA,7,9,Tauro 12a hydroxy Na+ salt,Tau-12a-C24oic(OH),NA,12a,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,395,R-TYS2VJ,FlaBA,3,7,12a taurine,Tau-12a-C24oic(OH),NA,12a,Tau,sulfonic_acid,NA,,NA,,,,
BA,166,R-MYH5WZ,TauCBA,8,8,Tauro 12b-OH Na+ salt,Tau-12b-C24oic(OH),NA,12b,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,160,R-DJ9EVK,TauCBA,8,2,"Tauro nor lithocholate, Na+ -impure-",Tau-3a-C23oic(OH),NA,3a,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,382,R-8QTY6D,FlaBA,2,4,3a taurine (C23),Tau-3a-C23oic(OH),NA,3a,Tau,sulfonic_acid,NA,,NA,,,,
BA,140,R-HW2MRD,TauCBA,6,2,Tauro 3a 12b dihydroxy cholanate Na+ pure,"Tau-3a,12b-C24oic(OH)2",NA,3a_12b,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,155,R-CUWTJR,TauCBA,7,7,Tauro 3a OH 12b OH Na+ salt pure,"Tau-3a,12b-C24oic(OH)2",NA,3a_12b,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,122,R-THBGD9,TauCBA,4,4,Tauro 3a OH 12k Na+ Salt ,"Tau-3a,12k-C24oic(OH)(O)",NA,3a_12k,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,385,R-CJS2J8,FlaBA,2,7,3a 12k taurine,"Tau-3a,12k-C24oic(OH)(O)",NA,3a_12k,Tau,sulfonic_acid,NA,,NA,,,,
BA,96,R-JU6S85,TauCBA,1,7,Tauro 3a 12k Na+ salt,"Tau-3a,12k-C24oic(OH)2",NA,3a_12k,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,151,R-GDYCRD,TauCBA,7,3,Tauro 23(S)-OH LC Na+,"Tau-3a,23S-C24oic(OH)2",NA,3a_23S,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,279,R-46UAK4,BADer,2,1,Tauro 23(S) benzyloxy LC Na+,"Tau-3a,23S(OBn)-C24oic(OH)(OBn)",NA,3a_23S,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,131,R-SKD6BU,TauCBA,5,3,Tauro 3a 6b diOH Na+ salt ~50mg,"Tau-3a,6b-C24oic(OH)2",NA,3a_6b,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,143,R-8NACEJ,TauCBA,6,5,Tauro 3a 6b diOH Na+ ,"Tau-3a,6b-C24oic(OH)2",NA,3a_6b,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,380,R-4CKYHB,FlaBA,2,2,3a 7a 12a taurine (C23),"Tau-3a,7a,12a-C23oic(OH)3",NA,3a_7a_12a,Tau,sulfonic_acid,NA,,NA,,,,
BA,375,r-wmyuht,FlaBA,1,7,3a 7a 12a delta22 taurine,"Tau-3a,7a,12a,22Δ-C24oic(OH)3(C=C)",NA,3a_7a_12a,Tau,sulfonic_acid,NA,,22_23,,,,
BA,123,R-W2SNPJ,TauCBA,4,5,"3a, 7a - diOH, 12k taurine (conj.) pure by TLC","Tau-3a,7a,12k-C24oic(OH)2(O)",NA,3a_7a_12k,Tau,sulfonic_acid,NA,,NA,,,,
BA,132,R-WG8UYQ,TauCBA,5,4,T-3a 7a 12k Na+ impure,"Tau-3a,7a,12k-C24oic(OH)2(O)",NA,3a_7a_12k,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,394,R-S54HJR,FlaBA,3,6,3a 7a 12k taurine,"Tau-3a,7a,12k-C24oic(OH)2(O)",NA,3a_7a_12k,Tau,sulfonic_acid,NA,,NA,,,,
BA,379,R-2U92YG,FlaBA,2,1,3a 7b 12b taurine,"Tau-3a,7b,12b-C24oic(OH)3",NA,3a_7b_12b,Tau,sulfonic_acid,NA,,NA,,,,
BA,103,R-WUMA8T,TauCBA,2,5,Tauro 3a 7k Na+ salt,"Tau-3a,7k-C24oic(OH)(O)",NA,3a_7k,Tau,sulfonic_acid,Sodium,,NA,,,,
BA,125,R-YMUNVD,TauCBA,4,7,3a 7k 5bC24-taurine,"Tau-3a,7k-C24oic(OH)(O)",NA,3a_7k,Tau,sulfonic_acid,NA,,NA,,,,
BA,391,R-MW2BKH,FlaBA,3,3,3a 7k taurine,"Tau-3a,7k-C24oic(OH)(O)",NA,3a_7k,Tau,sulfonic_acid,NA,,NA,,,,
